geometry,data,zone,name,id,type
"MULTIPOLYGON (((99.793038 14.096521, 99.797578 14.085121, 99.810722 14.07935, 99.812012 14.064671, 99.844232 14.058421, 99.854408 14.04125, 99.830628 13.99858, 99.845718 13.997281, 99.854187 13.969822, 99.870187 13.962372, 99.877922 13.948291, 99.856949 13.919271, 99.837868 13.864681, 99.821609 13.863911, 99.827277 13.85254, 99.817712 13.84302, 99.81948 13.82566, 99.811576 13.807892, 99.803276 13.807411, 99.793633 13.821441, 99.749709 13.83185, 99.740982 13.825781, 99.710189 13.827681, 99.666892 13.845192, 99.706962 13.873301, 99.720436 13.90039, 99.714417 13.93574, 99.725388 13.949711, 99.723039 13.977099, 99.711616 13.990521, 99.695502 13.992951, 99.696778 14.02025, 99.710747 14.03756, 99.75132 14.050761, 99.758698 14.08596, 99.793038 14.096521)))",80,,ท่ามะกา,7105,3
"MULTIPOLYGON (((99.675918 14.017761, 99.696778 14.02025, 99.695502 13.992951, 99.711616 13.990521, 99.723039 13.977099, 99.725388 13.949711, 99.714417 13.93574, 99.720436 13.90039, 99.708284 13.87509, 99.675209 13.85558, 99.636322 13.812049, 99.606185 13.798, 99.590728 13.779013, 99.549407 13.757609, 99.505112 13.765892, 99.467324 13.813241, 99.495902 13.854819, 99.509048 13.905961, 99.549179 13.973371, 99.557029 14.0009, 99.577058 14.006621, 99.585167 14.021251, 99.580078 14.058619, 99.606666 14.082671, 99.63462 14.091202, 99.660538 14.058711, 99.663437 14.024542, 99.675918 14.017761)))",80,,ท่าม่วง,7106,3
"MULTIPOLYGON (((98.913873 15.266001, 98.924874 15.24509, 98.943412 15.25084, 98.956757 15.245703, 98.971382 15.19194, 99.002501 15.16075, 99.007285 15.144119, 98.999046 15.10529, 99.011009 15.086539, 98.991204 15.030662, 98.976439 15.021381, 98.968292 14.99539, 98.971603 14.974431, 98.963179 14.967482, 98.973992 14.915511, 98.971259 14.862231, 98.9768 14.8609, 98.966361 14.826342, 98.971001 14.8213, 98.959237 14.800309, 98.967056 14.788711, 98.963562 14.774851, 98.955483 14.761621, 98.943032 14.758031, 98.913171 14.768351, 98.904191 14.764281, 98.90802 14.7476, 98.871818 14.699551, 98.888321 14.654821, 98.887284 14.63819, 98.917107 14.602631, 98.935784 14.59812, 98.935196 14.569602, 98.922654 14.55832, 98.937562 14.53074, 98.901328 14.509902, 98.82467 14.56583, 98.756692 14.515841, 98.74028 14.52004, 98.719291 14.5018, 98.712661 14.516562, 98.655776 14.541981, 98.637429 14.519372, 98.624153 14.526569, 98.610068 14.513571, 98.602508 14.516432, 98.584961 14.494771, 98.566437 14.49586, 98.536179 14.44324, 98.514297 14.475141, 98.492723 14.539109, 98.462989 14.529402, 98.456557 14.5551, 98.460557 14.5772, 98.436868 14.61244, 98.385033 14.64951, 98.369599 14.66432, 98.36673 14.685491, 98.339332 14.70906, 98.32808 14.706231, 98.309227 14.730939, 98.29741 14.76656, 98.286139 14.77272, 98.278481 14.794922, 98.25084 14.826561, 98.264198 14.853969, 98.233781 14.88815, 98.252183 14.91479, 98.265869 14.918601, 98.299698 14.91941, 98.312669 14.890171, 98.339439 14.89243, 98.339813 14.903629, 98.349572 14.90551, 98.348191 14.92664, 98.377198 14.95034, 98.38259 14.93033, 98.394599 14.934421, 98.41172 14.910791, 98.412773 14.931401, 98.424531 14.92565, 98.436179 14.93089, 98.457421 14.867031, 98.492385 14.882381, 98.501641 14.875949, 98.51831 14.880241, 98.547531 14.907351, 98.566131 14.91095, 98.587601 14.890461, 98.596038 14.89852, 98.609483 14.895092, 98.62391 14.857222, 98.63115 14.859542, 98.64183 14.896961, 98.661057 14.903411, 98.644944 14.935991, 98.651047 14.94903, 98.662101 14.94859, 98.664405 14.96028, 98.634681 15.011681, 98.646576 15.02627, 98.657096 15.08222, 98.70163 15.116571, 98.701576 15.151841, 98.731521 15.146911, 98.735749 15.16186, 98.773001 15.18732, 98.784058 15.207691, 98.818755 15.216131, 98.819229 15.23441, 98.854843 15.262851, 98.887015 15.27421, 98.913873 15.266001)))",80,,ทองผาภูมิ,7107,3
"MULTIPOLYGON (((98.590705 15.644351, 98.620942 15.639312, 98.626419 15.62532, 98.64331 15.63662, 98.649611 15.63193, 98.662696 15.597371, 98.72509 15.51635, 98.717812 15.50485, 98.70514 15.50848, 98.705177 15.498131, 98.758369 15.472322, 98.755012 15.44066, 98.777551 15.42392, 98.834351 15.34436, 98.841781 15.346461, 98.871551 15.323401, 98.891403 15.29062, 98.887015 15.27421, 98.840539 15.25257, 98.817565 15.231859, 98.818755 15.216131, 98.784058 15.207691, 98.773001 15.18732, 98.735749 15.16186, 98.731521 15.146911, 98.701576 15.151841, 98.70163 15.116571, 98.657096 15.08222, 98.646576 15.02627, 98.634323 15.009561, 98.664405 14.96028, 98.662101 14.94859, 98.651047 14.94903, 98.644944 14.935991, 98.661057 14.903411, 98.64183 14.896961, 98.63115 14.859542, 98.62391 14.857222, 98.609483 14.895092, 98.596038 14.89852, 98.587601 14.890461, 98.566131 14.91095, 98.547531 14.907351, 98.51831 14.880241, 98.501641 14.875949, 98.492385 14.882381, 98.457421 14.867031, 98.436179 14.93089, 98.424531 14.92565, 98.412773 14.931401, 98.41172 14.910791, 98.394599 14.934421, 98.38259 14.93033, 98.377198 14.95034, 98.348191 14.92664, 98.349572 14.90551, 98.328233 14.888202, 98.309701 14.89299, 98.309548 14.908261, 98.299698 14.91941, 98.250801 14.914551, 98.244103 14.936921, 98.232231 14.94418, 98.232985 14.96559, 98.209877 14.98112, 98.214278 15.02005, 98.23384 15.042992, 98.185737 15.09763, 98.183799 15.11228, 98.195968 15.133571, 98.191749 15.148931, 98.214012 15.175781, 98.199357 15.229662, 98.21016 15.233491, 98.236901 15.218592, 98.258621 15.222442, 98.271332 15.248121, 98.306137 15.278561, 98.298171 15.298581, 98.305931 15.311392, 98.373519 15.281731, 98.409431 15.252811, 98.422532 15.270222, 98.416481 15.293681, 98.398726 15.303511, 98.421807 15.320992, 98.417443 15.34835, 98.422929 15.358201, 98.439744 15.35743, 98.471939 15.371101, 98.487221 15.386141, 98.540482 15.36634, 98.548087 15.34116, 98.559852 15.330642, 98.581328 15.3636, 98.589768 15.43844, 98.583099 15.522989, 98.557441 15.599611, 98.571907 15.653549, 98.585098 15.65886, 98.590705 15.644351)))",80,,สังขละบุรี,7108,3
"MULTIPOLYGON (((99.655854 14.23928, 99.737602 14.27041, 99.759972 14.258969, 99.822646 14.26546, 99.821518 14.22473, 99.812103 14.227141, 99.805762 14.205979, 99.7853 14.1901, 99.768387 14.198711, 99.758744 14.181501, 99.746949 14.18474, 99.73198 14.145511, 99.731246 14.10002, 99.771851 14.086231, 99.755051 14.081969, 99.75132 14.050761, 99.712753 14.038543, 99.696778 14.02025, 99.682548 14.01734, 99.663437 14.024542, 99.660538 14.058711, 99.637687 14.089762, 99.606666 14.082671, 99.586038 14.087261, 99.574432 14.09563, 99.565911 14.131679, 99.574692 14.164921, 99.563912 14.217081, 99.588433 14.251671, 99.584328 14.285931, 99.655854 14.23928)))",80,,พนมทวน,7109,3
"MULTIPOLYGON (((99.679879 14.78243, 99.729363 14.748571, 99.756996 14.741761, 99.783096 14.746121, 99.796958 14.737672, 99.796447 14.725032, 99.776017 14.70581, 99.796142 14.695262, 99.833381 14.617432, 99.807715 14.61136, 99.798417 14.58804, 99.822281 14.57256, 99.812492 14.543841, 99.821488 14.50193, 99.816392 14.438421, 99.824661 14.410721, 99.818099 14.376449, 99.800903 14.374391, 99.776459 14.40451, 99.72155 14.38024, 99.698937 14.389871, 99.676132 14.41635, 99.65187 14.413702, 99.596259 14.46336, 99.573272 14.468011, 99.596542 14.546261, 99.599792 14.57302, 99.590026 14.58832, 99.565728 14.5697, 99.554848 14.57148, 99.532988 14.556221, 99.523056 14.55989, 99.532059 14.59673, 99.540833 14.598572, 99.522233 14.62441, 99.523108 14.635471, 99.544311 14.651252, 99.523179 14.67802, 99.511651 14.681671, 99.510131 14.696201, 99.552742 14.72701, 99.540833 14.745291, 99.54992 14.766359, 99.547675 14.799961, 99.569717 14.782571, 99.580757 14.7889, 99.616257 14.780782, 99.650207 14.80296, 99.679879 14.78243)))",80,,เลาขวัญ,7110,3
"MULTIPOLYGON (((99.396019 13.935991, 99.403397 13.93205, 99.415428 13.940182, 99.433472 13.92562, 99.449212 13.928761, 99.455222 13.909281, 99.473159 13.896142, 99.48117 13.907631, 99.509048 13.905961, 99.495902 13.854819, 99.467324 13.813241, 99.470916 13.800601, 99.456261 13.78175, 99.415451 13.773272, 99.353698 13.746362, 99.311172 13.74909, 99.299026 13.74006, 99.28511 13.76024, 99.266899 13.74194, 99.223457 13.74891, 99.200241 13.727871, 99.178483 13.733182, 99.176857 13.747741, 99.208383 13.824431, 99.203697 13.848891, 99.215126 13.86258, 99.218406 13.885711, 99.246148 13.918981, 99.268121 13.93153, 99.293975 13.913591, 99.33255 13.903091, 99.333518 13.928829, 99.347314 13.937481, 99.365014 13.936699, 99.37326 13.95214, 99.396019 13.935991)))",80,,ด่านมะขามเตี้ย,7111,3
"MULTIPOLYGON (((99.26792 14.833961, 99.284401 14.826451, 99.294632 14.83221, 99.310563 14.81168, 99.331994 14.804879, 99.359177 14.770681, 99.389077 14.76447, 99.41993 14.77933, 99.432342 14.777302, 99.461738 14.719952, 99.462167 14.696821, 99.511268 14.700841, 99.511651 14.681671, 99.523179 14.67802, 99.544311 14.651252, 99.523108 14.635471, 99.522233 14.62441, 99.540833 14.598572, 99.532059 14.59673, 99.523056 14.55989, 99.532988 14.556221, 99.518737 14.53711, 99.47387 14.530401, 99.433326 14.546382, 99.391411 14.617131, 99.304542 14.607271, 99.318542 14.6338, 99.364579 14.66448, 99.360649 14.673191, 99.324226 14.68535, 99.275093 14.675381, 99.289552 14.68604, 99.287933 14.742891, 99.271521 14.76574, 99.273598 14.785349, 99.24048 14.82597, 99.26792 14.833961)))",80,,หนองปรือ,7112,3
"MULTIPOLYGON (((99.573272 14.468011, 99.596259 14.46336, 99.65187 14.413702, 99.676132 14.41635, 99.698937 14.389871, 99.72155 14.38024, 99.776459 14.40451, 99.800903 14.374391, 99.818099 14.376449, 99.822646 14.26546, 99.759972 14.258969, 99.737602 14.27041, 99.661682 14.238701, 99.584328 14.285931, 99.5905 14.303301, 99.553619 14.318122, 99.54306 14.33137, 99.550248 14.357462, 99.543197 14.377562, 99.573272 14.468011)))",80,,ห้วยกระเจา,7113,3
,80,,สาขาตำบลท่ากระดาน,7151,3
,80,,บ้านทวน,7181,3
"MULTIPOLYGON (((99.953712 14.589779, 100.044716 14.566741, 100.062119 14.573239, 100.053078 14.593982, 100.07431 14.58977, 100.111741 14.55172, 100.127549 14.54656, 100.153611 14.558712, 100.197197 14.555229, 100.209213 14.538291, 100.20761 14.52184, 100.226516 14.506451, 100.232642 14.488761, 100.253829 14.481009, 100.246148 14.45293, 100.187392 14.43446, 100.080697 14.419441, 100.025872 14.39473, 100.026832 14.399772, 100.002511 14.40129, 100.004913 14.372721, 99.994445 14.37887, 99.970963 14.362811, 99.964782 14.36958, 99.970908 14.384939, 99.955191 14.40794, 99.956452 14.4525, 99.972862 14.46712, 99.97187 14.487541, 99.95642 14.50141, 99.96029 14.51188, 99.949867 14.521371, 99.948249 14.55597, 99.916916 14.56611, 99.902336 14.58115, 99.933533 14.604251, 99.953712 14.589779)))",80,,เมืองสุพรรณบุรี,7201,3
"MULTIPOLYGON (((100.064918 14.95212, 100.076462 14.955981, 100.113662 14.944921, 100.13636 14.911461, 100.203027 14.952982, 100.197425 14.937812, 100.182822 14.933222, 100.182998 14.923711, 100.190941 14.904341, 100.223282 14.90414, 100.20784 14.897861, 100.210954 14.88342, 100.225586 14.881841, 100.20526 14.809029, 100.22634 14.795571, 100.223639 14.779451, 100.150208 14.786051, 100.139792 14.797611, 100.112313 14.782591, 100.105423 14.7968, 100.082679 14.80152, 100.08146 14.813171, 100.033562 14.829902, 100.020835 14.842501, 99.984353 14.83841, 99.926399 14.869591, 99.899453 14.869242, 99.829116 14.842179, 99.818391 14.845471, 99.830803 14.862459, 99.80259 14.906091, 99.785348 14.905412, 99.785911 14.919342, 99.770814 14.94364, 99.780022 14.95135, 99.828658 14.935572, 99.854447 14.939401, 99.881867 14.91283, 99.95028 14.910241, 99.965286 14.902132, 100.04312 14.917521, 100.046867 14.938459, 100.039451 14.958851, 100.064918 14.95212)))",80,,เดิมบางนางบวช,7202,3
"MULTIPOLYGON (((99.34085 15.079321, 99.366181 15.047671, 99.419852 15.047931, 99.428857 15.002241, 99.445228 14.98269, 99.451721 14.99028, 99.507371 14.98445, 99.585791 14.946051, 99.63186 14.93832, 99.634018 14.96897, 99.627937 14.977389, 99.635292 14.988771, 99.660957 14.987511, 99.690873 14.9739, 99.713159 14.980441, 99.723068 14.96154, 99.766151 14.96071, 99.775069 14.95102, 99.770814 14.94364, 99.785911 14.919342, 99.785348 14.905412, 99.80259 14.906091, 99.830803 14.862459, 99.81192 14.843442, 99.767509 14.83203, 99.758003 14.822661, 99.747772 14.825701, 99.73497 14.815012, 99.681839 14.82076, 99.667207 14.83028, 99.652253 14.804359, 99.618317 14.780991, 99.580757 14.7889, 99.569717 14.782571, 99.548218 14.800551, 99.54992 14.766359, 99.540833 14.745291, 99.55291 14.729011, 99.550132 14.721, 99.514632 14.701051, 99.464927 14.695421, 99.461738 14.719952, 99.43734 14.774311, 99.41993 14.77933, 99.389077 14.76447, 99.359177 14.770681, 99.331994 14.804879, 99.310563 14.81168, 99.283302 14.859451, 99.314766 14.883721, 99.322829 14.920181, 99.312234 14.9329, 99.321922 14.947211, 99.304671 14.97996, 99.285431 14.99335, 99.2856 15.00571, 99.308083 15.024061, 99.29692 15.037909, 99.306511 15.06107, 99.320268 15.06829, 99.320648 15.079752, 99.34085 15.079321)))",80,,ด่านช้าง,7203,3
"MULTIPOLYGON (((100.249359 14.43547, 100.273972 14.42804, 100.282279 14.401939, 100.268096 14.38178, 100.268402 14.324442, 100.243737 14.28355, 100.244309 14.220721, 100.228202 14.223519, 100.216102 14.242541, 100.18367 14.250231, 100.181831 14.262381, 100.14872 14.28873, 100.105209 14.2789, 100.081756 14.28385, 100.067102 14.296661, 100.007637 14.290991, 99.99331 14.31744, 99.963342 14.3105, 99.980766 14.35008, 99.977402 14.362959, 99.994445 14.37887, 100.004913 14.372721, 100.002511 14.40129, 100.026832 14.399772, 100.025872 14.39473, 100.080697 14.419441, 100.187392 14.43446, 100.246148 14.45293, 100.249359 14.43547)))",80,,บางปลาม้า,7204,3
"MULTIPOLYGON (((100.214211 14.72631, 100.216766 14.695519, 100.209878 14.680131, 100.231628 14.65039, 100.195991 14.607511, 100.211182 14.57777, 100.197197 14.555229, 100.153611 14.558712, 100.119743 14.548191, 100.085708 14.583921, 100.053078 14.593982, 100.085449 14.68267, 100.111802 14.68127, 100.136321 14.689919, 100.124734 14.702101, 100.172051 14.72487, 100.187827 14.749129, 100.199517 14.74971, 100.214211 14.72631)))",80,,ศรีประจันต์,7205,3
"MULTIPOLYGON (((99.812401 14.725371, 99.840104 14.722181, 99.90335 14.688281, 99.92556 14.694899, 100.00817 14.690982, 100.082267 14.67691, 100.083846 14.66507, 100.071954 14.657362, 100.071769 14.634698, 100.059013 14.624481, 100.061889 14.60945, 100.05223 14.59812, 100.062119 14.573239, 100.044716 14.566741, 99.997932 14.57351, 99.933533 14.604251, 99.902413 14.585731, 99.874841 14.62382, 99.861382 14.624419, 99.849 14.612851, 99.833381 14.617432, 99.796142 14.695262, 99.776017 14.70581, 99.792557 14.726582, 99.812401 14.725371)))",80,,ดอนเจดีย์,7206,3
"MULTIPOLYGON (((100.005859 14.295141, 100.067102 14.296661, 100.081756 14.28385, 100.111481 14.278531, 100.14872 14.28873, 100.181831 14.262381, 100.18367 14.250231, 100.216102 14.242541, 100.228202 14.223519, 100.244309 14.220721, 100.244507 14.209671, 100.215631 14.181891, 100.156243 14.166151, 100.132369 14.145249, 99.942132 14.134471, 99.928931 14.118681, 99.906097 14.11374, 99.870109 14.071321, 99.844232 14.058421, 99.812012 14.064671, 99.810722 14.07935, 99.797578 14.085121, 99.791816 14.09876, 99.75795 14.08991, 99.731246 14.10002, 99.731369 14.142982, 99.746949 14.18474, 99.758744 14.181501, 99.768387 14.198711, 99.7853 14.1901, 99.805762 14.205979, 99.812103 14.227141, 99.886986 14.22767, 99.95546 14.242901, 99.970619 14.236779, 99.982566 14.26838, 99.967873 14.283839, 99.963342 14.3105, 99.99331 14.31744, 100.005859 14.295141)))",80,,สองพี่น้อง,7207,3
"MULTIPOLYGON (((100.027543 14.838542, 100.033562 14.829902, 100.08146 14.813171, 100.082679 14.80152, 100.105423 14.7968, 100.112313 14.782591, 100.139792 14.797611, 100.150208 14.786051, 100.200814 14.7824, 100.212807 14.770259, 100.206863 14.74182, 100.187827 14.749129, 100.172051 14.72487, 100.124734 14.702101, 100.136321 14.689919, 100.111802 14.68127, 100.089508 14.685831, 100.06929 14.67438, 100.047446 14.68568, 99.983398 14.69198, 99.98539 14.71455, 99.968438 14.73282, 99.991227 14.75064, 99.979667 14.770571, 99.94677 14.786231, 99.928261 14.784779, 99.927621 14.790981, 99.958701 14.80263, 99.984353 14.83841, 100.008569 14.843649, 100.011657 14.837421, 100.011627 14.845411, 100.027543 14.838542)))",80,,สามชุก,7208,3
"MULTIPOLYGON (((99.86979 14.624062, 99.87722 14.622651, 99.906532 14.57398, 99.948249 14.55597, 99.949867 14.521371, 99.96029 14.51188, 99.95642 14.50141, 99.97187 14.487541, 99.972862 14.46712, 99.956452 14.4525, 99.955201 14.40554, 99.970908 14.384939, 99.964782 14.36958, 99.977402 14.362959, 99.980766 14.35008, 99.963342 14.3105, 99.967873 14.283839, 99.982566 14.26838, 99.970619 14.236779, 99.95546 14.242901, 99.886986 14.22767, 99.821518 14.22473, 99.824303 14.309201, 99.814881 14.33602, 99.821716 14.347851, 99.817842 14.393709, 99.824661 14.410721, 99.816392 14.438421, 99.821488 14.50193, 99.812492 14.543841, 99.822281 14.57256, 99.798417 14.58804, 99.807715 14.61136, 99.833381 14.617432, 99.849 14.612851, 99.86979 14.624062)))",80,,อู่ทอง,7209,3
"MULTIPOLYGON (((99.921592 14.86921, 99.984353 14.83841, 99.958701 14.80263, 99.934517 14.79858, 99.92727 14.787961, 99.966042 14.778651, 99.986037 14.75977, 99.992982 14.747222, 99.968438 14.73282, 99.98539 14.71455, 99.983398 14.69198, 99.89518 14.690922, 99.840104 14.722181, 99.796447 14.725032, 99.796958 14.737672, 99.783096 14.746121, 99.756996 14.741761, 99.729363 14.748571, 99.650207 14.80296, 99.667207 14.83028, 99.681839 14.82076, 99.73497 14.815012, 99.794578 14.84088, 99.816552 14.84692, 99.829116 14.842179, 99.843429 14.85293, 99.921592 14.86921)))",80,,หนองหญ้าไซ,7210,3
"MULTIPOLYGON (((99.95897 13.934072, 99.968529 13.936971, 99.984002 13.91802, 100.002381 13.916189, 100.030319 13.89309, 100.042191 13.890861, 100.058028 13.912071, 100.101692 13.883281, 100.099579 13.872441, 100.117828 13.86822, 100.131576 13.850181, 100.120597 13.801672, 100.099442 13.764, 100.107201 13.698382, 100.096284 13.695701, 100.075532 13.708572, 100.065178 13.694972, 100.035561 13.69089, 100.023522 13.715621, 100.028122 13.75262, 100.000763 13.735841, 99.953797 13.73114, 99.943741 13.742882, 99.940858 13.75933, 99.951919 13.770701, 99.95758 13.795072, 99.971002 13.79973, 99.970551 13.809031, 99.963433 13.812101, 99.9581 13.835002, 99.942581 13.829521, 99.93444 13.842441, 99.911491 13.846421, 99.902229 13.840401, 99.913178 13.87147, 99.897782 13.90194, 99.915993 13.90522, 99.927101 13.936111, 99.953147 13.944371, 99.95897 13.934072)))",80,,เมืองนครปฐม,7301,3
"MULTIPOLYGON (((100.066598 14.14088, 100.062828 14.1196, 100.040946 14.101971, 100.071892 14.044163, 100.072403 14.033159, 100.060225 14.01979, 100.065269 13.99009, 100.026656 13.982581, 100.025902 13.965211, 100.013175 13.959751, 100.026626 13.934101, 100.04506 13.937351, 100.057388 13.92047, 100.042191 13.890861, 100.002381 13.916189, 99.992287 13.912251, 99.968529 13.936971, 99.95897 13.934072, 99.956994 13.943101, 99.934258 13.933841, 99.887513 13.94309, 99.854187 13.969822, 99.845718 13.997281, 99.830628 13.99858, 99.854408 14.04125, 99.844232 14.058421, 99.870109 14.071321, 99.906097 14.11374, 99.928931 14.118681, 99.945801 14.13557, 100.066598 14.14088)))",80,,กำแพงแสน,7302,3
"MULTIPOLYGON (((100.230728 13.9012, 100.252388 13.904331, 100.268463 13.863161, 100.267791 13.828491, 100.245086 13.827401, 100.240318 13.79741, 100.188119 13.741232, 100.158057 13.727021, 100.149392 13.706721, 100.109687 13.70095, 100.099442 13.764, 100.119554 13.798951, 100.132782 13.847979, 100.117828 13.86822, 100.175812 13.92116, 100.230728 13.9012)))",80,,นครชัยศรี,7303,3
"MULTIPOLYGON (((100.108543 14.03674, 100.112703 14.0033, 100.099069 13.995091, 100.10711 13.981022, 100.104575 13.96363, 100.120292 13.962702, 100.176628 13.918731, 100.117828 13.86822, 100.099579 13.872441, 100.101692 13.883281, 100.063592 13.90414, 100.04506 13.937351, 100.026626 13.934101, 100.013175 13.959751, 100.025902 13.965211, 100.026656 13.982581, 100.065269 13.99009, 100.060225 14.01979, 100.065376 14.031662, 100.08223 14.045061, 100.108543 14.03674)))",80,,ดอนตูม,7304,3
"MULTIPOLYGON (((100.283364 14.14591, 100.26641 14.007991, 100.276611 14.000501, 100.271089 13.986562, 100.298881 13.962091, 100.26522 13.920121, 100.282562 13.90014, 100.224198 13.901509, 100.175812 13.92116, 100.120292 13.962702, 100.104575 13.96363, 100.10711 13.981022, 100.099069 13.995091, 100.112222 14.001263, 100.112892 14.036361, 100.08223 14.045061, 100.072403 14.033159, 100.040946 14.101971, 100.062828 14.1196, 100.067398 14.145261, 100.132369 14.145249, 100.156243 14.166151, 100.215631 14.181891, 100.243233 14.208591, 100.247481 14.173071, 100.28485 14.1689, 100.283364 14.14591)))",80,,บางเลน,7305,3
"MULTIPOLYGON (((100.302361 13.767531, 100.309745 13.76575, 100.313027 13.75157, 100.332459 13.753231, 100.333656 13.734212, 100.321328 13.72012, 100.287086 13.709971, 100.283966 13.692442, 100.272689 13.683531, 100.226678 13.668712, 100.216239 13.6865, 100.186592 13.67941, 100.181289 13.68836, 100.175568 13.680721, 100.166221 13.687501, 100.134628 13.68085, 100.104637 13.64848, 100.059991 13.650062, 100.068588 13.680269, 100.065178 13.694972, 100.073579 13.707801, 100.091247 13.704111, 100.096284 13.695701, 100.149392 13.706721, 100.158057 13.727021, 100.188119 13.741232, 100.240318 13.79741, 100.2946 13.794139, 100.302361 13.767531)))",80,,สามพราน,7306,3
"MULTIPOLYGON (((100.329713 13.8012, 100.332459 13.753231, 100.321152 13.751132, 100.313027 13.75157, 100.309745 13.76575, 100.29422 13.777741, 100.301454 13.78474, 100.2946 13.794139, 100.240318 13.79741, 100.245086 13.827401, 100.267791 13.828491, 100.268463 13.863161, 100.252388 13.904331, 100.282562 13.90014, 100.329713 13.8012)))",80,,พุทธมณฑล,7307,3
"MULTIPOLYGON (((100.340149 13.640182, 100.370972 13.62861, 100.382156 13.589961, 100.376968 13.584951, 100.385064 13.587702, 100.395256 13.556581, 100.41758 13.561631, 100.420418 13.54183, 100.405159 13.51082, 100.408591 13.493056, 100.342492 13.48556, 100.311386 13.49111, 100.283332 13.504723, 100.267219 13.526389, 100.278343 13.534721, 100.276657 13.54167, 100.263611 13.527781, 100.275276 13.506109, 100.261108 13.480282, 100.079635 13.424913, 100.073631 13.456531, 100.054252 13.484672, 100.11853 13.50385, 100.120796 13.513001, 100.154999 13.536861, 100.154281 13.572019, 100.164453 13.582921, 100.19863 13.583201, 100.22763 13.600741, 100.263549 13.600151, 100.295868 13.623861, 100.324013 13.625561, 100.340149 13.640182)))",80,,เมืองสมุทรสาคร,7401,3
"MULTIPOLYGON (((100.335579 13.72002, 100.331322 13.699409, 100.342469 13.65993, 100.340149 13.640182, 100.324013 13.625561, 100.295868 13.623861, 100.263549 13.600151, 100.22763 13.600741, 100.227042 13.619592, 100.2137 13.624091, 100.230538 13.62601, 100.232437 13.641271, 100.196069 13.642271, 100.16886 13.665471, 100.177817 13.68792, 100.186592 13.67941, 100.216239 13.6865, 100.226678 13.668712, 100.275848 13.685441, 100.287086 13.709971, 100.321328 13.72012, 100.332092 13.732739, 100.335579 13.72002)))",80,,กระทุ่มแบน,7402,3
"MULTIPOLYGON (((100.169357 13.68359, 100.175568 13.680721, 100.16886 13.665471, 100.196069 13.642271, 100.232437 13.641271, 100.230538 13.62601, 100.2137 13.624091, 100.227042 13.619592, 100.22763 13.600741, 100.19863 13.583201, 100.164453 13.582921, 100.154281 13.572019, 100.154999 13.536861, 100.120796 13.513001, 100.114503 13.500311, 100.054252 13.484672, 100.029168 13.508792, 100.031182 13.528812, 100.044777 13.545889, 100.037553 13.578431, 100.043107 13.594991, 100.032463 13.61055, 100.05481 13.617712, 100.05445 13.627311, 100.070092 13.6371, 100.067261 13.649799, 100.104637 13.64848, 100.134628 13.68085, 100.169357 13.68359)))",80,,บ้านแพ้ว,7403,3
"MULTIPOLYGON (((100.023331 13.504441, 100.04287 13.50164, 100.073631 13.456531, 100.079635 13.424913, 100.049165 13.409166, 100.034446 13.371111, 100.022781 13.361391, 99.999167 13.367782, 99.983886 13.386944, 100.002219 13.354722, 99.999443 13.333332, 99.961388 13.307776, 99.951941 13.309171, 99.953056 13.29541, 99.923607 13.280042, 99.90998 13.294181, 99.920478 13.302051, 99.94889 13.403441, 99.972474 13.416621, 99.97422 13.441461, 99.993522 13.441432, 100.00673 13.46665, 100.016792 13.46645, 100.023331 13.504441)))",80,,เมืองสมุทรสงคราม,7501,3
"MULTIPOLYGON (((100.019226 13.49441, 100.023629 13.486711, 100.018342 13.48396, 99.986785 13.47986, 99.956969 13.43892, 99.923119 13.441261, 99.909821 13.45548, 99.890922 13.447941, 99.892479 13.469062, 99.921417 13.499901, 99.915063 13.510271, 99.920906 13.512682, 99.937186 13.498871, 99.962403 13.495791, 99.967239 13.485681, 99.98799 13.498891, 99.996407 13.494041, 100.010941 13.514132, 100.02076 13.506781, 100.019226 13.49441)))",80,,บางคนที,7502,3
"MULTIPOLYGON (((100.018342 13.48396, 100.016792 13.46645, 100.00673 13.46665, 99.993522 13.441432, 99.97422 13.441461, 99.972474 13.416621, 99.94889 13.403441, 99.920478 13.302051, 99.90998 13.294181, 99.919249 13.284071, 99.896531 13.286072, 99.894211 13.264261, 99.882852 13.258732, 99.885033 13.24559, 99.860138 13.244911, 99.853433 13.307129, 99.86747 13.374532, 99.891387 13.42927, 99.890922 13.447941, 99.909821 13.45548, 99.923119 13.441261, 99.956969 13.43892, 99.986785 13.47986, 100.018342 13.48396)))",80,,อัมพวา,7503,3
"MULTIPOLYGON (((99.933503 13.18752, 99.95054 13.18306, 99.949601 13.13667, 99.970521 13.145121, 99.98346 13.13386, 100.021286 13.139031, 100.023406 13.121872, 100.038986 13.113722, 100.031579 13.05993, 100.041206 13.052062, 100.04194 13.035231, 100.055268 13.029811, 100.05809 13.014251, 100.068451 13.00861, 100.036851 12.953359, 100.033065 12.961911, 99.964707 12.982902, 99.956718 13.069561, 99.942048 13.072141, 99.934723 13.091521, 99.917367 13.091721, 99.9066 13.113359, 99.888007 13.111839, 99.891793 13.101191, 99.879387 13.096232, 99.84703 13.098021, 99.840767 13.152342, 99.872719 13.15556, 99.906028 13.182791, 99.933503 13.18752)))",80,,เมืองเพชรบุรี,7601,3
